cwe_id,name,type,score
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7352581795528539
838,Inappropriate Encoding for Output Context,Base,0.7352138572808864
405,Asymmetric Resource Consumption (Amplification),Class,0.7348849065509626
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7318042699558429
915,Improperly Controlled Modification of Dynamically-Determined Object Attributes,Base,0.7302965238244068
99,Improper Control of Resource Identifiers ('Resource Injection'),Class,0.7300101241512307
691,Insufficient Control Flow Management,Pillar,0.7249129094951094
470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection'),Base,0.7215674599188013
799,Improper Control of Interaction Frequency,Class,0.7207362270031696
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7204961589364589
