cwe_id,name,type,score
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.7747739729022876
538,Insertion of Sensitive Information into Externally-Accessible File or Directory,Base,0.7740601697158318
497,Exposure of Sensitive System Information to an Unauthorized Control Sphere,Base,0.7739155837003381
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7731242599113067
212,Improper Removal of Sensitive Information Before Storage or Transfer,Base,0.7712252312966676
668,Exposure of Resource to Wrong Sphere,Class,0.7675665709059205
274,Improper Handling of Insufficient Privileges,Base,0.7638149238181327
280,Improper Handling of Insufficient Permissions or Privileges ,Base,0.7600471791766279
203,Observable Discrepancy,Base,0.7596900827349351
200,Exposure of Sensitive Information to an Unauthorized Actor,Class,0.7595272431604729
