cwe_id,name,type,score
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.7630007550562291
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7606435673759453
1220,Insufficient Granularity of Access Control,Base,0.7537232244865998
653,Improper Isolation or Compartmentalization,Class,0.7492552681555433
691,Insufficient Control Flow Management,Pillar,0.7464985712195175
274,Improper Handling of Insufficient Privileges,Base,0.7458571880450624
799,Improper Control of Interaction Frequency,Class,0.7447931631283533
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7442193178031924
404,Improper Resource Shutdown or Release,Class,0.7390805705425434
668,Exposure of Resource to Wrong Sphere,Class,0.7374754129071066
