cwe_id,name,type,score
404,Improper Resource Shutdown or Release,Class,0.7727953500200088
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7592577824415886
617,Reachable Assertion,Base,0.7592093704150109
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7567873319346331
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7528652606620867
667,Improper Locking,Class,0.750862698750153
405,Asymmetric Resource Consumption (Amplification),Class,0.749232540304732
799,Improper Control of Interaction Frequency,Class,0.7468257492363464
703,Improper Check or Handling of Exceptional Conditions,Pillar,0.7394616537811379
668,Exposure of Resource to Wrong Sphere,Class,0.7393353476533795
