cwe_id,name,type,score,relationship_count
350,Reliance on Reverse DNS Resolution for a Security-Critical Action,variant,3.8784,0
178,Improper Handling of Case Sensitivity,base,3.757,0
1289,Improper Validation of Unsafe Equivalence in Input,base,3.6399999999999997,0
613,Insufficient Session Expiration,Base,2.9094083254167264,0
289,Authentication Bypass by Alternate Name,base,2.8651999999999997,0
322,Key Exchange without Entity Authentication,base,2.8651999999999997,0
208,Observable Timing Discrepancy,base,2.73416,0
73,External Control of File Name or Path,base,2.7014000000000005,0
481,Assigning instead of Comparing,variant,2.6784000000000003,0
287,Improper Authentication,class,2.5519999999999996,0
