cwe_id,name,type,score,relationship_count
79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),base,5.031000000000001,0
494,Download of Code Without Integrity Check,base,4.329000000000001,0
613,Insufficient Session Expiration,base,4.329000000000001,0
202,Exposure of Sensitive Information Through Data Queries,base,3.6399999999999997,0
209,Generation of Error Message Containing Sensitive Information,base,3.6399999999999997,0
352,Cross-Site Request Forgery (CSRF),compound,3.542,0
41,Improper Resolution of Path Equivalence,base,3.4361600000000005,0
201,Insertion of Sensitive Information Into Sent Data,Base,3.31594170182817,0
20,Improper Input Validation,class,2.984,0
212,Improper Removal of Sensitive Information Before Storage or Transfer,Base,2.9071195503818594,0
