cwe_id,name,type,score,relationship_count
78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),base,5.031000000000001,0
187,Partial String Comparison,variant,4.39872,0
434,Unrestricted Upload of File with Dangerous Type,base,4.329000000000001,0
625,Permissive Regular Expression,base,3.6399999999999997,0
257,Storing Passwords in a Recoverable Format,base,3.6399999999999997,0
798,Use of Hard-coded Credentials,base,3.6399999999999997,0
184,Incomplete List of Disallowed Inputs,Base,3.331833728304045,0
183,Permissive List of Allowed Inputs,Base,3.3185989425679634,0
94,Improper Control of Generation of Code ('Code Injection'),base,3.302,0
73,External Control of File Name or Path,Base,2.901796632738052,0
