cwe_id,name,type,score,relationship_count
471,Modification of Assumed-Immutable Data (MAID),base,4.329000000000001,0
259,Use of Hard-coded Password,variant,4.0104,0
321,Use of Hard-coded Cryptographic Key,variant,4.0104,0
290,Authentication Bypass by Spoofing,base,3.6399999999999997,0
602,Client-Side Enforcement of Server-Side Security,class,2.984,0
1282,Assumed-Immutable Data is Stored in Writable Memory,base,2.73416,0
425,Direct Request ('Forced Browsing'),base,2.73416,0
208,Observable Timing Discrepancy,base,2.73416,0
499,Serializable Class Containing Sensitive Data,variant,2.5507200000000005,0
498,Cloneable Class Containing Sensitive Information,variant,2.5507200000000005,0
